DOCID,docid,title,titleEng,directors,nation,plots,runtime,rating,genre,repRlsDate,keywords,posters,stlls,vods,audiAcc
K17312,, 우리집,Home Sweet Home ( U-ri-jip ),"{'director': [{'directorNm': '임다슬', 'directorEnNm': 'Lim da-seul', 'directorId': '00205371'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '남자친구와 결혼을 약속한 은하는 돌아오는 주말, 혼자 사는 철부지 아빠의 집을 찾아 정식으로 인사 드리기로 한다.그러나 바로 그날 밤! 은하는 아빠의 집에 불이 났다는 긴급 전화를 받게 되고.곧장 시골로 내려간 은하는 새카맣게 탄 집 앞에서 실 없이 웃는 아빠와 마주하게 된다. 인사는 커녕... 이런 자신의 상황을 남자친구에게 알리고 싶지 않은 은하, 짐짝 같은 아버지와 오갈 곳 없는 2박 3일의 동행은 그렇게 시작되는데... “이제 어떡할 건데?!!” “아빠가 다 알아서 해!”큰소리만 빵빵 치는 아빠, 그 모습이 그저 답답하기만 한 은하.과연 이 두 사람의 갈등은 좁혀질 수 있을까?'}, {'plotLang': '영어', 'plotText': ""Eun-Ha decides to introduce her fiance to her estranged father. At that night, Eun-Ha gets an emergent phone call that her father's house got burned. She goes to the country side where he lives. Eun-Ha's father still behaves immature, and she is ashamed to introduce him to her fiance. Even though Eun-Ha wants to abandon her father, she stays with him for 2 days and 3 nights, and she becomes more furious by his recklessness.Will they get along?""}]}",77,,"드라마,가족,코메디",,"부녀,상견례",http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013801.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/68/tn_DSKT300340.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/68/tn_DSKT300341.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/68/tn_DSKT300342.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/68/tn_DSKT300343.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
K17307,, And...,And...,"{'director': [{'directorNm': '문수정', 'directorEnNm': 'Moon soo-jeong', 'directorId': '00205357'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '불우한 소녀 미아는 평범하고 행복해 보이는 친구 한비가 부럽다.우연히 만나게 된 준영에게 자신을 한비라고 소개하는 미아. 그렇게 둘은은 점점 가까워지지만 미아는 계속 불안하다.'}, {'plotLang': '영어', 'plotText': 'A deprived girl Mi-a envies her friend Han-bi who seems normal and happy.Mi-a introduces herself as Han-bi to Jun-young who met by chance.Gradually they get close, but Mi-a feels uneasy continuously.'}]}",15,,드라마,,,http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013797.jpg|http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013798.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/68/tn_DSKT300333.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/68/tn_DSKT300334.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F41275,, 오퍼레이션 레드 씨,Operation Red Sea,"{'director': [{'directorNm': '임초현', 'directorEnNm': 'Dante Lam', 'directorId': '00065096'}]}",중국,"{'plot': [{'plotLang': '한국어', 'plotText': '외국에서 납치된 자국민들을 구하기 위해 나선 중국 교룡 부대의 활약을 그린 영화'}, {'plotLang': '한국어', 'plotText': '테러와 내전의 폭격으로부터 반드시 구해라!내전과 주변국으로부터 시작된 테러의 동시다발적 발생방사능 폭탄 무기까지 만들어지는 무법 천지에아직 사람들이 갇혀 있다. 사막, 바다, 하늘을 가로질러 사람들을 구하기 위한 특수 부대의 가장 위대한 작전이 시작되는데…'}]}",154,18세관람가(청소년관람불가),"액션,드라마,스릴러",20180809,"폭탄테러,내전,방사능피폭,특수부대,구출작전",http://file.koreafilm.or.kr/thm/02/00/04/60/tn_DPF014366.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076117.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076118.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076119.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076120.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076121.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076122.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076123.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076124.jpg,"{'vod': [{'vodClass': '예고편(메인예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41275/own/videoData'}]}",
K17243,, 마리아들,Maries (Ma-li-a-deul),"{'director': [{'directorNm': '배채윤', 'directorEnNm': 'Bae chae-yoon', 'directorId': '00205317'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '상미는 마리아를 고용해 대학에서 대리 출석과 시험을 치르게 한다. 그 대신 상미는 아르바이트와 토익 공부를 병행하며 취업을 준비한다. 그런데 마리아가 원하는 점수를 받지 못하자 상미가 학교에 있는 마리아를 찾아가 한 바탕 싸우고 학교에서는 이 사실을 알게 된다.'}, {'plotLang': '영어', 'plotText': 'Sang-mi finds out that her grades are low and visits Maria. This reveals everything.'}]}",18,12세관람가,드라마,,,http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013785.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300264.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300265.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300266.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
B08246,, 바르다가 사랑한 얼굴들,Faces places,"{'director': [{'directorNm': '아네스 바르다', 'directorEnNm': 'Agnes Varda', 'directorId': '00052586'}, {'directorNm': 'JR', 'directorEnNm': '', 'directorId': ''}]}",프랑스,"{'plot': [{'plotLang': '한국어', 'plotText': '누벨바그 거장 아녜스 바르다와 2018 타임지 선정 인플루언서 JR의 즉흥여행!55살 나이차가 무색할 만큼 남다른 케미를 보여주는 아녜스 바르다와 JR. 포토트럭을 타고 프랑스 곳곳을 누비며 마주한 시민들의 얼굴과 삶의 터전을 카메라에 담기 시작하는데... 셔터가 눌리는 순간, 프랑스 최대의 갤러리가 완성된다!'}]}",93,전체관람가,"로드무비,지역,문화",20180614,"누벨바그,거장,감독,영화감독,원로감독,로드다큐,사진작가,프랑스,카이에 뒤 시네마,일상의기록,삶의일상",http://file.koreafilm.or.kr/thm/02/00/04/71/tn_DPB000568.jpg|http://file.koreafilm.or.kr/thm/02/00/04/70/tn_DPB000566.jpg|http://file.koreafilm.or.kr/thm/02/00/04/70/tn_DPB000564.jpg|http://file.koreafilm.or.kr/thm/02/00/04/71/tn_DPB000569.jpg|http://file.koreafilm.or.kr/thm/02/00/04/70/tn_DPB000565.jpg|http://file.koreafilm.or.kr/thm/02/00/04/70/tn_DPB000567.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008060.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008061.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008062.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008063.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008064.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008065.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008066.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008067.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008068.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/63/tn_DSBT008069.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F41237,, 살인 예술가,M.F.A.,"{'director': [{'directorNm': '나탈리아 레이트', 'directorEnNm': '', 'directorId': ''}]}",미국,"{'plot': [{'plotLang': '한국어', 'plotText': "" NO 는 절대  GOOD 이 될 수 없어!예술대학에서 미술을 전공하는 여대생 '노엘 (프란체스카 이스트우드)'.어느 날, 초대받은 파티에서 무자비한 성폭행을 당하게 되고 그녀는 이 사실을 학교에 털어놓고 도움을 받으려 하지만 오히려 학교는 그런 그녀를 외면하는데...스스로 해결하려던 노엘은 실수에 의한 살인을 저지르게 된다. 그 후 깊은 예술적 영감을 받게 된 그녀는'카파 파이 사교 클럽'의 성폭행 피해자를 만나게 되고 성폭행범들을 추적하며 복수를 겸한 살인을 시작하는데..""}]}",92,18세관람가(청소년관람불가),스릴러,20180400,"미대생,성폭행,외면,가해자,복수녀,복수",http://file.koreafilm.or.kr/thm/02/00/04/53/tn_DPF014027.jpg|http://file.koreafilm.or.kr/thm/02/00/04/53/tn_DPF014026.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074883.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074882.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074884.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074885.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074886.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074887.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074888.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074889.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074890.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/52/tn_DSFT074891.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
K17285,, 악마에 반하다,In Love With Evil (Angmae banhada),"{'director': [{'directorNm': '손호승', 'directorEnNm': '', 'directorId': ''}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '미성년자 성폭행범과 연쇄살인범이 만나면서 일어나는 사건들을 그린 단편 영화'}]}",29,18세관람가(청소년관람불가),"범죄,스릴러,공포",,"연쇄살인마,성폭행범",http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013791.jpg|http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013793.jpg|http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013792.jpg|http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013790.jpg,,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F41463,, 마스터마인드,Masterminds,"{'director': [{'directorNm': '자레드 헤스', 'directorEnNm': 'Jared Hess', 'directorId': '00086745'}]}",미국,"{'plot': [{'plotLang': '한국어', 'plotText': '미국의 현금 수송 전문 업체 ‘루미스 파고’를 대표하는 모범적인 직원 ‘데이빗 간트’. 남몰래 흠모하던 전 직장 동료 ‘켈리’와 신분을 감추고 접근한 그녀의 친구 ‘스티브’의 설득에 넘어가 미국 역사상 최대 규모인 1,700만 달러를 탈취하는 ‘루미스 파고’ 강도 사건을 벌이고 멕시코로 도주한다. 하지만 너무나 어설펐던 나머지, 단번에 FBI에 용의자로 지목 및 현상금까지 걸린 지명수배자가 된다.  한편 ‘데이빗 간트’가 탈취한 현금을 몽땅 접수한 이 사건의 배후자이자 자칭 ‘마스터마인드’인 ‘스티브’는 ‘켈리’의 만류에도 불구하고 완전범죄를 위해 ‘데이빗 간트’를 제거하려 한다. FBI와 인터폴, 청부살인업자의 추적까지 받게 되며 인생 최대의 위기를 갱신해가는 ‘데이빗 간트’.그가 믿는 것은 오직 ‘켈리’ 뿐인데! 과연, 그는 무사히 돈과 사랑을 얻고, 인생 역전까지 이룰 수 있을까?!'}]}",95,15세관람가,"코메디,범죄",20180621,"실화바탕,실화바탕,현금수송,도주,SNL,슬랩스틱,슬랩스틱코미디",http://file.koreafilm.or.kr/thm/02/00/04/57/tn_DPF014218.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075561.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075562.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075563.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075564.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075565.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075566.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075567.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075568.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075569.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/84/tn_DSFT075570.jpg,"{'vod': [{'vodClass': '예고편(메인예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41463/own/videoData'}]}",
B08245,, 류이치 사카모토: 에이싱크,RYUICHI SAKAMOTO: ASYNC,"{'director': [{'directorNm': '스티븐 쉬블', 'directorEnNm': 'Stephen Schible', 'directorId': '00136818'}]}","미국,일본","{'plot': [{'plotLang': '한국어', 'plotText': '일본의 작곡가이자 피아니스트 류이치 사카모토의 공연 실황 영상'}]}",65,전체관람가,"뮤직,인물",,"영화음악,작곡가,피아니스트,거장,일본거장,공연실황,공연영상",http://file.koreafilm.or.kr/thm/02/00/04/59/tn_DPB000519.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/92/tn_DSBT007931.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/92/tn_DSBT007932.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/92/tn_DSBT007933.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/92/tn_DSBT007934.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/92/tn_DSBT007935.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/92/tn_DSBT007936.jpg,"{'vod': [{'vodClass': '예고편(예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/B/08245/own/videoData'}]}",
F41444,, 신은 죽지 않았다 3: 어둠 속의 빛,God's Not Dead: A Light in Darkness,"{'director': [{'directorNm': '마이클 메이슨', 'directorEnNm': '', 'directorId': ''}]}",미국,"{'plot': [{'plotLang': '한국어', 'plotText': '150년간 자리를 지켜온 성 제임스 교회의 목사 ‘데이빗 힐’은 교회에서 일어난 의문의 화재사건으로 친구를 잃고 캠퍼스 내에 위치한 교회의 퇴거를 요구하는 주립대와 갈등을 빚는다. 학교와의 갈등은 점점 더 깊어져 데이빗 목사의 신념과 믿음마저 흔들리게 되는데…   7월 19일, 절망의 끝에서 모든 사람이 발견해야 할 진리가 타오른다!'}]}",105,12세관람가,"드라마,종교",20180719,"교회,화재사건,기독교영화",http://file.koreafilm.or.kr/thm/02/00/04/57/tn_DPF014197.jpg|http://file.koreafilm.or.kr/thm/02/00/04/57/tn_DPF014195.jpg|http://file.koreafilm.or.kr/thm/02/00/04/59/tn_DPF014260.jpg|http://file.koreafilm.or.kr/thm/02/00/04/57/tn_DPF014196.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075497.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075498.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075499.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075500.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075501.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075502.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075503.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075504.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075505.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/48/83/tn_DSFT075506.jpg,"{'vod': [{'vodClass': '예고편(메인예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41444/own/videoData'}, {'vodClass': '기타(필리버스터 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41444/own/videoData'}, {'vodClass': '기타(극찬 리뷰 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41444/own/videoData'}, {'vodClass': ""뮤직비디오(홀리원 주리 '나는 믿네' 콜라보 M/V)"", 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41444/own/videoData'}, {'vodClass': '예고편(30초예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41444/own/videoData'}]}",
K17287,, 찌질이들,Loser Boys (Jjijirideul),"{'director': [{'directorNm': '이재원', 'directorEnNm': 'Lee Jae-won', 'directorId': '00204567'}]}",대한민국,"{'plot': [{'plotLang': '한국어', 'plotText': '기말고사 2일전. 고등학생 원재는 다른 학교 친구 승훈과 함께 술을 마신다. 술에 취해 서로의 무용담을 신나게 말하는 도중 승훈이 원재 학교 일진들의 심부름꾼 대엽에게 린치를 당한다. 대엽이 좆밥인 것을 아는 원재는 허세를 부리며 대엽과 대립한다. 그러나 이내 대엽이 부른 학교 최강의 일진들 사재호. 운봉. 성지가 도착하게 되는데....'}]}",16,18세관람가(청소년관람불가),드라마,,,http://file.koreafilm.or.kr/thm/02/00/04/72/tn_DPK013794.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300303.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300304.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/67/tn_DSKT300305.jpg,"{'vod': [{'vodClass': '', 'vodUrl': ''}]}",
F41433,, 원스 어폰 어 타임 인 베니스,Once upon a time in Venice,"{'director': [{'directorNm': '마크 쿨런', 'directorEnNm': 'Mark Cullen', 'directorId': '00153014'}, {'directorNm': '롭 쿨런', 'directorEnNm': 'Robb Cullen', 'directorId': '00153013'}]}",미국,"{'plot': [{'plotLang': '한국어', 'plotText': '해변 마을의 범죄 조직과 사설 탐정과의 사이에서 벌어지는 사건을 그린 액션 영화'}, {'plotLang': '한국어', 'plotText': '액션 장인에서 잔망 폭발 동네 탐정으로 변신한 브루스 윌리스!그의 강아지는 절.대.로. 건드리지 말았어야 했다!베니스 비치 최고의 오지라퍼, 투머치토커 탐정 스티브(브루스 윌리스)는악명 높은 마약상 보스 스파이더(제이슨 모모아)와 잘못 엮이는 바람에 목숨보다 소중한 반려견 ‘버디’를 빼앗기고 만다. 버디를 돌려달라고 굴욕적으로 빌어보지만,  도둑맞은 자신의 마약을 되찾아오면 버디를 돌려주겠다는 스파이더의 제안에 본의 아니게 L.A. 전역을 샅샅이 뒤지기 시작한다.화가 잔뜩 난 의뢰인 형제, 돈만 아는 고리대금업자, 잔악무도한 갱단은 물론스티브에게 반해버린 이상한 언니들(?)까지 모두가 그의 앞을 막아서고 버디는 점점 멀어져만 가는데… 브루스형의 개고생 액션, ‘개’탈환 프로젝트가 지금 시작된다!'}]}",94,15세관람가,"액션,코메디,스릴러",20180906,"동물사립탐정,강아지,마약상,반려동물,액션스타",http://file.koreafilm.or.kr/thm/02/00/04/61/tn_DPF014424.jpg|http://file.koreafilm.or.kr/thm/02/00/04/63/tn_DPF014512.jpg|http://file.koreafilm.or.kr/thm/02/00/04/60/tn_DPF014367.jpg,http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076125.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076126.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076127.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076128.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076129.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076130.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076131.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076132.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076133.jpg|http://file.koreafilm.or.kr/thm/01/copy/00/49/02/tn_DSFT076134.jpg,"{'vod': [{'vodClass': '예고편(30초예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41433/own/videoData'}, {'vodClass': '예고편(잔망폭발 캐릭터 예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41433/own/videoData'}, {'vodClass': '기타(창문을 넘어 도망친 브루스 윌리스 영상)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41433/own/videoData'}, {'vodClass': '예고편(메인예고편)', 'vodUrl': 'https://www.kmdb.or.kr/db/kor/detail/movie/F/41433/own/videoData'}]}",
